140916 103326.335|CONFIG|AWT-EventQueue-0|setFileHandlers|Now logging to C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin\logs directory.
140916 103326.335|INFO|AWT-EventQueue-0|info|
140916 103326.336|INFO|AWT-EventQueue-0|info|Version 9.2.3 20120910 (Monday, September 10th 2012 16:20 UTC) Java ver 1.8.0_20 build 2565 Windows 7 6.1 (amd64) 
140916 103326.336|INFO|AWT-EventQueue-0|info|Login: team13 (aka team13)
140916 103326.336|INFO|AWT-EventQueue-0|startLog|Working directory is C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin
140916 103326.337|INFO|AWT-EventQueue-0|startLog|Process id is 5376@CHIKAANCOMPUTER
140916 103326.338|INFO|AWT-EventQueue-0|info|Contacting server at pc2.qatar.cmu.edu:50002 as TEAM13 @ site 0
140916 103326.338|INFO|AWT-EventQueue-0|info|sendLoginRequest start - sending from TEAM13 @ site 0
140916 103326.346|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #1 TEAM13 @ site 0 -> SERVER0 @ site 0
140916 103326.348|INFO|Thread-4|run|send(Serializable)
140916 103326.349|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #1 TEAM13 @ site 0 -> SERVER0 @ site 0
140916 103326.350|INFO|AWT-EventQueue-0|info|sendLoginRequest end - packet sent.
140916 103326.795|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
140916 103326.918|INFO|Thread-5|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #300 SERVER0 @ site 1 -> TEAM13 @ site 1
140916 103326.919|INFO|Thread-5|dumpPacket|Packet LOGIN_SUCCESS (Seq #300 ) recieveObject
140916 103326.920|INFO|Thread-5|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-4042054543451503544)
140916 103326.920|INFO|Thread-5|dumpPacket|    To: TEAM13 @ site 1
140916 103326.920|INFO|Thread-5|dumpPacket|   key: ACCOUNT_ARRAY is: [Ledu.csus.ecs.pc2.core.model.Account; [Ledu.csus.ecs.pc2.core.model.Account;@72468fcb
140916 103326.920|INFO|Thread-5|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
140916 103326.920|INFO|Thread-5|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1410852817558,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2014,MONTH=8,WEEK_OF_YEAR=38,WEEK_OF_MONTH=3,DAY_OF_MONTH=16,DAY_OF_YEAR=259,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=3,AM_PM=0,HOUR=7,HOUR_OF_DAY=7,MINUTE=33,SECOND=37,MILLISECOND=558,ZONE_OFFSET=0,DST_OFFSET=0]
