140831 142412.094|CONFIG|Thread-5|setFileHandlers|Now logging to C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin\logs directory.
140831 142412.094|INFO|Thread-5|info|
140831 142412.095|INFO|Thread-5|info|Version 9.2.3 20120910 (Monday, September 10th 2012 16:20 UTC) Java ver 1.8.0_20 build 2565 Windows 7 6.1 (amd64) 
140831 142412.095|INFO|Thread-5|info|Login: team13 (aka team13)
140831 142412.095|INFO|Thread-5|startLog|Working directory is C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin
140831 142412.096|INFO|Thread-5|startLog|Process id is 7140@CHIKAANCOMPUTER
140831 142412.098|INFO|Thread-5|info|Attempting to load UI class edu.csus.ecs.pc2.ui.team.TeamView
140831 142412.113|INFO|Thread-5|info|Loaded UI class edu.csus.ecs.pc2.ui.team.TeamView
140831 142412.452|INFO|Thread-5|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
140831 142412.454|INFO|Thread-5|info|handlePacket end Packet[LOGIN_SUCCESS] #1027 SERVER0 @ site 1 -> TEAM13 @ site 1
140831 142412.454|INFO|Thread-5|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #1027 SERVER0 @ site 1 -> TEAM13 @ site 1
140831 144123.187|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for C - Moo Python file: C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\P 3.py
140831 144123.192|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #2 TEAM13 @ site 1 -> SERVER0 @ site 1
140831 144123.193|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #2 TEAM13 @ site 1 -> SERVER0 @ site 1
140831 144123.264|INFO|Thread-8|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #1032 SERVER0 @ site 1 -> TEAM13 @ site 1
140831 144123.265|INFO|Thread-8|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1032 ) recieveObject
140831 144123.265|INFO|Thread-8|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-5287084473898122071)
140831 144123.266|INFO|Thread-8|dumpPacket|    To: TEAM13 @ site 1
