140921 223815.861|CONFIG|Thread-5|setFileHandlers|Now logging to C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin\logs directory.
140921 223815.862|INFO|Thread-5|info|
140921 223815.862|INFO|Thread-5|info|Version 9.2.3 20120910 (Monday, September 10th 2012 16:20 UTC) Java ver 1.8.0_20 build 2565 Windows 7 6.1 (amd64) 
140921 223815.862|INFO|Thread-5|info|Login: team13 (aka team13)
140921 223815.863|INFO|Thread-5|startLog|Working directory is C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin
140921 223815.863|INFO|Thread-5|startLog|Process id is 7624@CHIKAANCOMPUTER
140921 223815.864|INFO|Thread-5|info|Attempting to load UI class edu.csus.ecs.pc2.ui.team.TeamView
140921 223815.877|INFO|Thread-5|info|Loaded UI class edu.csus.ecs.pc2.ui.team.TeamView
140921 223816.275|INFO|Thread-5|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
140921 223816.275|INFO|Thread-5|info|handlePacket end Packet[LOGIN_SUCCESS] #385 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 223816.276|INFO|Thread-5|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #385 SERVER0 @ site 1 -> TEAM13 @ site 1
