140906 181458.450|CONFIG|Thread-5|setFileHandlers|Now logging to C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin\logs directory.
140906 181458.450|INFO|Thread-5|info|
140906 181458.450|INFO|Thread-5|info|Version 9.2.3 20120910 (Monday, September 10th 2012 16:20 UTC) Java ver 1.8.0_20 build 2565 Windows 7 6.1 (amd64) 
140906 181458.451|INFO|Thread-5|info|Login: team13 (aka team13)
140906 181458.451|INFO|Thread-5|startLog|Working directory is C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin
140906 181458.451|INFO|Thread-5|startLog|Process id is 7780@CHIKAANCOMPUTER
140906 181458.453|INFO|Thread-5|info|Attempting to load UI class edu.csus.ecs.pc2.ui.team.TeamView
140906 181458.512|INFO|Thread-5|info|Loaded UI class edu.csus.ecs.pc2.ui.team.TeamView
140906 181458.925|INFO|Thread-5|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
140906 181458.945|INFO|Thread-5|info|handlePacket end Packet[LOGIN_SUCCESS] #987 SERVER0 @ site 1 -> TEAM13 @ site 1
140906 181458.946|INFO|Thread-5|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #987 SERVER0 @ site 1 -> TEAM13 @ site 1
140906 181520.573|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for B - Cow Beauty Pageant Python file: C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\second\PrB.py
140906 181520.577|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #2 TEAM13 @ site 1 -> SERVER0 @ site 1
140906 181520.578|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #2 TEAM13 @ site 1 -> SERVER0 @ site 1
140906 181521.911|INFO|Thread-8|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #989 SERVER0 @ site 1 -> TEAM13 @ site 1
140906 181521.912|INFO|Thread-8|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #989 ) recieveObject
140906 181521.913|INFO|Thread-8|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--8478479523153418351)
140906 181521.919|INFO|Thread-8|dumpPacket|    To: TEAM13 @ site 1
140906 181521.920|INFO|Thread-8|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 68 NEW515893323 ms from TEAM13 @ site 1 id Run--1543859013759514456
140906 181521.920|INFO|Thread-8|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #989 SERVER0 @ site 1 -> TEAM13 @ site 1
140906 181521.921|INFO|Thread-8|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #989 ) handlePacket
140906 181521.926|INFO|Thread-8|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--8478479523153418351)
140906 181521.927|INFO|Thread-8|dumpPacket|    To: TEAM13 @ site 1
140906 181521.928|INFO|Thread-8|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 68 NEW515893323 ms from TEAM13 @ site 1 id Run--1543859013759514456
140906 181522.750|INFO|Thread-8|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #989 SERVER0 @ site 1 -> TEAM13 @ site 1
140906 183928.802|INFO|Thread-9|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #1016 SERVER0 @ site 1 -> TEAM13 @ site 1
140906 183928.804|INFO|Thread-9|dumpPacket|Packet RUN_JUDGEMENT (Seq #1016 ) recieveObject
140906 183928.805|INFO|Thread-9|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--8478479523153418351)
140906 183928.817|INFO|Thread-9|dumpPacket|    To: TEAM13 @ site 1
140906 183928.818|INFO|Thread-9|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
140906 183928.819|INFO|Thread-9|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes--642647812800404379 id JudgementRecord--3256861903225205382
140906 183928.819|INFO|Thread-9|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 68 JUDGED515893323 ms from TEAM13 @ site 1 id Run--1543859013759514456
140906 183928.819|INFO|Thread-9|info|handlePacket start Packet[RUN_JUDGEMENT] #1016 SERVER0 @ site 1 -> TEAM13 @ site 1
