140902 163421.690|CONFIG|Thread-5|setFileHandlers|Now logging to C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin\logs directory.
140902 163421.691|INFO|Thread-5|info|
140902 163421.691|INFO|Thread-5|info|Version 9.2.3 20120910 (Monday, September 10th 2012 16:20 UTC) Java ver 1.8.0_20 build 2565 Windows 7 6.1 (amd64) 
140902 163421.691|INFO|Thread-5|info|Login: team13 (aka team13)
140902 163421.691|INFO|Thread-5|startLog|Working directory is C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin
140902 163421.692|INFO|Thread-5|startLog|Process id is 6096@CHIKAANCOMPUTER
140902 163421.693|INFO|Thread-5|info|Attempting to load UI class edu.csus.ecs.pc2.ui.team.TeamView
140902 163421.704|INFO|Thread-5|info|Loaded UI class edu.csus.ecs.pc2.ui.team.TeamView
140902 163421.987|INFO|Thread-5|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
140902 163421.988|INFO|Thread-5|info|handlePacket end Packet[LOGIN_SUCCESS] #741 SERVER0 @ site 1 -> TEAM13 @ site 1
140902 163421.989|INFO|Thread-5|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #741 SERVER0 @ site 1 -> TEAM13 @ site 1
140902 163446.423|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for B - Cow Beauty Pageant Python file: C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\second\PrB.py
140902 163446.427|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #2 TEAM13 @ site 1 -> SERVER0 @ site 1
140902 163446.427|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #2 TEAM13 @ site 1 -> SERVER0 @ site 1
140902 163446.489|INFO|Thread-8|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #743 SERVER0 @ site 1 -> TEAM13 @ site 1
140902 163446.490|INFO|Thread-8|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #743 ) recieveObject
140902 163446.490|INFO|Thread-8|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--8478479523153418351)
140902 163446.490|INFO|Thread-8|dumpPacket|    To: TEAM13 @ site 1
140902 163446.491|INFO|Thread-8|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 56 NEW164252705 ms from TEAM13 @ site 1 id Run--4515908849568200295
140902 163446.491|INFO|Thread-8|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #743 SERVER0 @ site 1 -> TEAM13 @ site 1
140902 163446.491|INFO|Thread-8|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #743 ) handlePacket
140902 163446.492|INFO|Thread-8|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default--8478479523153418351)
140902 163446.492|INFO|Thread-8|dumpPacket|    To: TEAM13 @ site 1
140902 163446.492|INFO|Thread-8|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 56 NEW164252705 ms from TEAM13 @ site 1 id Run--4515908849568200295
140902 163448.234|INFO|Thread-8|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #743 SERVER0 @ site 1 -> TEAM13 @ site 1
140902 165703.081|INFO|Thread-9|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #769 SERVER0 @ site 1 -> TEAM13 @ site 1
140902 165703.082|INFO|Thread-9|dumpPacket|Packet RUN_JUDGEMENT (Seq #769 ) recieveObject
